row_id,order_date,ship_date,ship_mode,customer_name,segment,city,state,region,category,sub_category,sales,quantity,discount,profit,year,shipping_days,ship_status
1004,2015-07-31,2015-07-31,Same Day,Rick Hansen,Consumer,New York City,New York,East,Office Supplies,Paper,19.44,3,0.0,9.3312,2015,0,Fast delivery
1005,2015-08-27,2015-08-31,Standard Class,Ryan Akin,Consumer,Murrieta,California,West,Office Supplies,Storage,484.65,3,0.0,92.0835,2015,4,Standard delivery
1006,2015-11-13,2015-11-17,Standard Class,Joe Kamberova,Consumer,Jacksonville,North Carolina,South,Office Supplies,Paper,115.296,3,0.2,40.3536,2015,4,Standard delivery
1007,2015-11-06,2015-11-09,First Class,Meg Tillman,Consumer,Scottsdale,Arizona,West,Office Supplies,Envelopes,7.08,3,0.2,2.478,2015,3,Standard delivery
1008,2015-11-06,2015-11-09,First Class,Meg Tillman,Consumer,Scottsdale,Arizona,West,Office Supplies,Binders,4.401,3,0.7,-3.5208,2015,3,Standard delivery
1009,2017-12-26,2018-01-01,Standard Class,Patrick O'Brill,Consumer,Burlington,Iowa,Central,Office Supplies,Paper,44.75,5,0.0,20.585,2017,6,Standard delivery
1010,2017-08-01,2017-08-03,First Class,Annie Thurman,Consumer,Chicago,Illinois,Central,Technology,Phones,95.984,2,0.2,5.999,2017,2,Fast delivery
1011,2014-11-24,2014-11-26,First Class,Vivek Gonzalez,Consumer,San Diego,California,West,Furniture,Furnishings,151.72,4,0.0,27.3096,2014,2,Fast delivery
1012,2017-06-17,2017-06-21,Second Class,Philip Fox,Consumer,Olympia,Washington,West,Furniture,Furnishings,155.25,3,0.0,46.575,2017,4,Standard delivery
1013,2017-06-17,2017-06-21,Second Class,Philip Fox,Consumer,Olympia,Washington,West,Office Supplies,Storage,14.03,1,0.0,4.0687,2017,4,Standard delivery
1014,2015-12-21,2015-12-24,Second Class,John Stevenson,Consumer,Seattle,Washington,West,Furniture,Tables,1618.37,13,0.0,356.0414,2015,3,Standard delivery
1015,2015-12-21,2015-12-24,Second Class,John Stevenson,Consumer,Seattle,Washington,West,Technology,Accessories,99.6,1,0.0,36.852,2015,3,Standard delivery
1016,2015-09-17,2015-09-19,Second Class,Meg O'Connel,Home Office,Los Angeles,California,West,Office Supplies,Paper,32.4,5,0.0,15.552,2015,2,Fast delivery
1017,2015-07-06,2015-07-10,Standard Class,Kalyca Meade,Corporate,New York City,New York,East,Furniture,Furnishings,13.96,2,0.0,6.7008,2015,4,Standard delivery
1018,2015-07-06,2015-07-10,Standard Class,Kalyca Meade,Corporate,New York City,New York,East,Furniture,Furnishings,155.82,3,0.0,63.8862,2015,4,Standard delivery
1019,2015-07-06,2015-07-10,Standard Class,Kalyca Meade,Corporate,New York City,New York,East,Technology,Phones,124.95,5,0.0,2.499,2015,4,Standard delivery
1020,2015-07-06,2015-07-10,Standard Class,Kalyca Meade,Corporate,New York City,New York,East,Office Supplies,Storage,601.65,5,0.0,156.429,2015,4,Standard delivery
1021,2015-04-27,2015-05-03,Standard Class,Greg Tran,Consumer,Washington,District of Columbia,East,Office Supplies,Art,22.74,3,0.0,8.8686,2015,6,Standard delivery
1022,2015-04-27,2015-05-03,Standard Class,Greg Tran,Consumer,Washington,District of Columbia,East,Furniture,Chairs,1267.53,3,0.0,316.8825,2015,6,Standard delivery
1023,2015-04-27,2015-05-03,Standard Class,Greg Tran,Consumer,Washington,District of Columbia,East,Technology,Machines,1379.92,8,0.0,648.5624,2015,6,Standard delivery
1024,2015-06-16,2015-06-20,Standard Class,Philip Brown,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,6.208,2,0.2,2.1728,2015,4,Standard delivery
1025,2017-12-17,2017-12-20,First Class,Hallie Redmond,Home Office,Los Angeles,California,West,Office Supplies,Binders,11.808,2,0.2,4.2804,2017,3,Standard delivery
1026,2016-01-11,2016-01-13,Second Class,Deanra Eno,Home Office,Springfield,Ohio,East,Office Supplies,Paper,15.552,3,0.2,5.4432,2016,2,Fast delivery
1027,2016-01-11,2016-01-13,Second Class,Deanra Eno,Home Office,Springfield,Ohio,East,Office Supplies,Paper,63.312,3,0.2,20.5764,2016,2,Fast delivery
1028,2016-01-11,2016-01-13,Second Class,Deanra Eno,Home Office,Springfield,Ohio,East,Technology,Phones,15.588,2,0.4,-9.8724,2016,2,Fast delivery
1029,2014-07-11,2014-07-15,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,East,Office Supplies,Paper,177.2,5,0.0,83.284,2014,4,Standard delivery
1030,2014-07-11,2014-07-15,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,East,Technology,Phones,197.97,3,0.0,57.4113,2014,4,Standard delivery
1031,2014-07-11,2014-07-15,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,East,Furniture,Chairs,854.94,3,0.0,213.735,2014,4,Standard delivery
1032,2014-07-11,2014-07-15,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,East,Furniture,Furnishings,124.11,9,0.0,52.1262,2014,4,Standard delivery
1033,2014-07-11,2014-07-15,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,East,Office Supplies,Labels,14.4,5,0.0,7.056,2014,4,Standard delivery
1034,2016-11-20,2016-11-22,First Class,Allen Goldenen,Consumer,Cincinnati,Ohio,East,Office Supplies,Paper,15.696,3,0.2,5.1012,2016,2,Fast delivery
1035,2016-11-20,2016-11-22,First Class,Allen Goldenen,Consumer,Cincinnati,Ohio,East,Office Supplies,Binders,2.628,2,0.7,-1.9272,2016,2,Fast delivery
1036,2016-11-20,2016-11-22,First Class,Allen Goldenen,Consumer,Cincinnati,Ohio,East,Office Supplies,Binders,14.427,3,0.7,-10.5798,2016,2,Fast delivery
1037,2016-04-22,2016-04-26,Standard Class,Ed Ludwig,Home Office,Jefferson City,Missouri,Central,Furniture,Furnishings,86.62,2,0.0,8.662,2016,4,Standard delivery
1038,2015-06-13,2015-06-14,First Class,Jennifer Jackson,Consumer,Los Angeles,California,West,Office Supplies,Binders,36.624,3,0.2,13.734,2015,1,Fast delivery
1039,2017-11-20,2017-11-21,First Class,Jennifer Halladay,Consumer,Burlington,North Carolina,South,Office Supplies,Art,23.968,7,0.2,2.6964,2017,1,Fast delivery
1040,2017-11-20,2017-11-21,First Class,Jennifer Halladay,Consumer,Burlington,North Carolina,South,Office Supplies,Art,28.728,3,0.2,1.7955,2017,1,Fast delivery
1041,2016-03-20,2016-03-24,Standard Class,Robert Dilbeck,Home Office,Saint Peters,Missouri,Central,Furniture,Tables,697.16,4,0.0,146.4036,2016,4,Standard delivery
1042,2016-09-06,2016-09-09,Second Class,Mary O'Rourke,Consumer,New York City,New York,East,Technology,Accessories,31.86,2,0.0,11.151,2016,3,Standard delivery
1043,2016-09-06,2016-09-09,Second Class,Mary O'Rourke,Consumer,New York City,New York,East,Furniture,Bookcases,722.352,3,0.2,90.294,2016,3,Standard delivery
1044,2017-07-09,2017-07-12,First Class,Noel Staavos,Corporate,Chicago,Illinois,Central,Office Supplies,Art,8.84,5,0.2,2.9835,2017,3,Standard delivery
1045,2017-07-09,2017-07-12,First Class,Noel Staavos,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,58.464,9,0.8,-146.16,2017,3,Standard delivery
1046,2017-10-12,2017-10-16,Standard Class,Steve Nguyen,Home Office,Rockford,Illinois,Central,Furniture,Chairs,254.604,14,0.3,-18.186,2017,4,Standard delivery
1047,2016-03-08,2016-03-13,Standard Class,Zuschuss Carroll,Consumer,Miami,Florida,South,Technology,Phones,1363.96,5,0.2,85.2475,2016,5,Standard delivery
1048,2016-03-08,2016-03-13,Standard Class,Zuschuss Carroll,Consumer,Miami,Florida,South,Furniture,Furnishings,102.36,3,0.2,-3.8385,2016,5,Standard delivery
1049,2014-05-27,2014-06-01,Second Class,Lena Creighton,Consumer,San Francisco,California,West,Technology,Phones,1113.504,12,0.2,125.2692,2014,5,Standard delivery
1050,2014-05-27,2014-06-01,Second Class,Lena Creighton,Consumer,San Francisco,California,West,Technology,Accessories,99.99,1,0.0,37.9962,2014,5,Standard delivery
1051,2015-07-03,2015-07-05,First Class,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,168.464,2,0.2,-29.4812,2015,2,Fast delivery
1052,2015-07-03,2015-07-05,First Class,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,6.72,2,0.2,2.436,2015,2,Fast delivery
1053,2015-07-03,2015-07-05,First Class,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,282.888,9,0.2,56.5776,2015,2,Fast delivery
1054,2015-04-04,2015-04-08,Standard Class,Nicole Fjeld,Home Office,New York City,New York,East,Office Supplies,Art,11.16,2,0.0,4.3524,2015,4,Standard delivery
1055,2015-04-04,2015-04-08,Standard Class,Nicole Fjeld,Home Office,New York City,New York,East,Furniture,Furnishings,108.4,2,0.0,22.764,2015,4,Standard delivery
1056,2015-04-04,2015-04-08,Standard Class,Nicole Fjeld,Home Office,New York City,New York,East,Office Supplies,Binders,82.344,3,0.2,27.7911,2015,4,Standard delivery
1057,2015-04-04,2015-04-08,Standard Class,Nicole Fjeld,Home Office,New York City,New York,East,Office Supplies,Binders,9.088,4,0.2,3.2944,2015,4,Standard delivery
1058,2017-12-10,2017-12-17,Standard Class,Ben Peterman,Corporate,San Diego,California,West,Office Supplies,Binders,19.936,4,0.2,7.2268,2017,7,Delayed delivery
1059,2017-12-10,2017-12-17,Standard Class,Ben Peterman,Corporate,San Diego,California,West,Office Supplies,Binders,65.568,2,0.2,22.9488,2017,7,Delayed delivery
1060,2016-11-24,2016-12-01,Standard Class,Matthew Grinstein,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,4.416,3,0.2,1.6008,2016,7,Delayed delivery
1061,2015-03-23,2015-03-29,Standard Class,Julia Dunbar,Consumer,Houston,Texas,Central,Furniture,Chairs,107.772,2,0.3,-29.2524,2015,6,Standard delivery
1062,2015-04-16,2015-04-21,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,East,Office Supplies,Appliances,45.216,3,0.2,4.5216,2015,5,Standard delivery
1063,2015-04-16,2015-04-21,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,East,Office Supplies,Fasteners,10.416,7,0.2,-2.2134,2015,5,Standard delivery
1064,2015-04-16,2015-04-21,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,East,Office Supplies,Art,7.872,3,0.2,1.2792,2015,5,Standard delivery
1065,2015-04-16,2015-04-21,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,East,Technology,Phones,118.782,3,0.4,-27.7158,2015,5,Standard delivery
1066,2015-04-16,2015-04-21,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,East,Office Supplies,Fasteners,1.448,1,0.2,0.2353,2015,5,Standard delivery
1067,2015-04-16,2015-04-21,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,East,Office Supplies,Binders,55.47,5,0.7,-46.225,2015,5,Standard delivery
1068,2016-10-01,2016-10-02,First Class,Brian DeCherney,Consumer,San Francisco,California,West,Furniture,Chairs,194.848,4,0.2,12.178,2016,1,Fast delivery
1069,2017-09-28,2017-09-30,Second Class,Charles McCrossin,Consumer,Brownsville,Texas,Central,Office Supplies,Supplies,1.744,1,0.2,-0.3488,2017,2,Fast delivery
1070,2015-07-25,2015-07-29,Standard Class,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,25.176,4,0.7,-18.4624,2015,4,Standard delivery
1071,2015-11-20,2015-11-26,Standard Class,Skye Norling,Home Office,Los Angeles,California,West,Office Supplies,Art,19.46,7,0.0,5.0596,2015,6,Standard delivery
1072,2016-04-28,2016-05-02,Standard Class,Erica Hernandez,Home Office,Denver,Colorado,West,Office Supplies,Paper,29.472,3,0.2,9.9468,2016,4,Standard delivery
1073,2017-11-14,2017-11-19,Standard Class,Frank Olsen,Consumer,New York City,New York,East,Office Supplies,Binders,8.64,2,0.2,3.024,2017,5,Standard delivery
1074,2016-11-12,2016-11-19,Standard Class,Maurice Satty,Consumer,Mesa,Arizona,West,Office Supplies,Binders,6.27,5,0.7,-4.598,2016,7,Delayed delivery
1075,2016-11-12,2016-11-19,Standard Class,Maurice Satty,Consumer,Mesa,Arizona,West,Office Supplies,Binders,4.368,7,0.7,-3.3488,2016,7,Delayed delivery
1076,2016-11-12,2016-11-19,Standard Class,Maurice Satty,Consumer,Mesa,Arizona,West,Technology,Accessories,31.984,2,0.2,1.999,2016,7,Delayed delivery
1077,2016-09-29,2016-09-30,First Class,Chad Cunningham,Home Office,Columbus,Indiana,Central,Office Supplies,Art,40.88,7,0.0,10.6288,2016,1,Fast delivery
1078,2017-09-23,2017-09-25,Second Class,Don Weiss,Consumer,Seattle,Washington,West,Office Supplies,Appliances,119.96,2,0.0,33.5888,2017,2,Fast delivery
1079,2017-09-23,2017-09-25,Second Class,Don Weiss,Consumer,Seattle,Washington,West,Office Supplies,Storage,31.44,3,0.0,8.4888,2017,2,Fast delivery
1080,2017-09-23,2017-09-25,Second Class,Don Weiss,Consumer,Seattle,Washington,West,Office Supplies,Binders,6.88,1,0.2,2.322,2017,2,Fast delivery
1081,2015-11-29,2015-12-04,Standard Class,Bill Tyler,Corporate,Detroit,Michigan,Central,Office Supplies,Paper,19.92,4,0.0,9.3624,2015,5,Standard delivery
1082,2015-11-29,2015-12-04,Standard Class,Bill Tyler,Corporate,Detroit,Michigan,Central,Furniture,Chairs,1106.91,9,0.0,121.7601,2015,5,Standard delivery
1083,2016-03-01,2016-03-05,Standard Class,Karen Daniels,Consumer,Yonkers,New York,East,Furniture,Tables,836.592,8,0.4,-264.9208,2016,4,Standard delivery
1084,2016-03-01,2016-03-05,Standard Class,Karen Daniels,Consumer,Yonkers,New York,East,Office Supplies,Paper,26.38,1,0.0,12.1348,2016,4,Standard delivery
1085,2016-03-01,2016-03-05,Standard Class,Karen Daniels,Consumer,Yonkers,New York,East,Office Supplies,Storage,362.92,2,0.0,105.2468,2016,4,Standard delivery
1086,2016-03-01,2016-03-05,Standard Class,Karen Daniels,Consumer,Yonkers,New York,East,Technology,Machines,4899.93,7,0.0,2400.9657,2016,4,Standard delivery
1087,2016-08-12,2016-08-12,Same Day,Lena Cacioppo,Consumer,Des Moines,Iowa,Central,Office Supplies,Paper,6.48,1,0.0,3.1104,2016,0,Fast delivery
1088,2016-08-15,2016-08-20,Second Class,Craig Yedwab,Corporate,Oakland,California,West,Technology,Phones,71.976,3,0.2,7.1976,2016,5,Standard delivery
1089,2016-08-15,2016-08-20,Second Class,Craig Yedwab,Corporate,Oakland,California,West,Office Supplies,Labels,3.15,1,0.0,1.512,2016,5,Standard delivery
1090,2017-06-04,2017-06-10,Standard Class,Lindsay Williams,Corporate,Monroe,North Carolina,South,Furniture,Furnishings,31.984,2,0.2,1.999,2017,6,Standard delivery
1091,2017-06-04,2017-06-10,Standard Class,Lindsay Williams,Corporate,Monroe,North Carolina,South,Technology,Phones,71.984,2,0.2,25.1944,2017,6,Standard delivery
1092,2015-12-06,2015-12-13,Standard Class,Naresj Patel,Consumer,San Diego,California,West,Office Supplies,Art,120.15,9,0.0,33.642,2015,7,Delayed delivery
1093,2015-12-06,2015-12-13,Standard Class,Naresj Patel,Consumer,San Diego,California,West,Technology,Phones,219.184,2,0.2,19.1786,2015,7,Delayed delivery
1094,2015-12-27,2015-12-31,Standard Class,Brad Thomas,Home Office,Clinton,Maryland,East,Office Supplies,Paper,28.9,5,0.0,14.161,2015,4,Standard delivery
1095,2015-12-27,2015-12-31,Standard Class,Brad Thomas,Home Office,Clinton,Maryland,East,Office Supplies,Appliances,355.96,2,0.0,103.2284,2015,4,Standard delivery
1096,2017-01-21,2017-01-26,Standard Class,Penelope Sewall,Home Office,Charlotte,North Carolina,South,Office Supplies,Storage,348.208,7,0.2,30.4682,2017,5,Standard delivery
1097,2017-01-21,2017-01-26,Standard Class,Penelope Sewall,Home Office,Charlotte,North Carolina,South,Office Supplies,Binders,35.784,7,0.7,-28.6272,2017,5,Standard delivery
1098,2014-06-25,2014-06-28,First Class,Noel Staavos,Corporate,Los Angeles,California,West,Furniture,Tables,447.84,5,0.2,11.196,2014,3,Standard delivery
1099,2016-06-14,2016-06-17,First Class,Paul Van Hugh,Home Office,San Francisco,California,West,Office Supplies,Art,7.04,4,0.0,2.0416,2016,3,Standard delivery
1100,2016-06-14,2016-06-17,First Class,Paul Van Hugh,Home Office,San Francisco,California,West,Furniture,Furnishings,8.73,3,0.0,4.1031,2016,3,Standard delivery
1101,2016-06-14,2016-06-17,First Class,Paul Van Hugh,Home Office,San Francisco,California,West,Technology,Accessories,29.29,1,0.0,9.6657,2016,3,Standard delivery
1102,2016-06-14,2016-06-17,First Class,Paul Van Hugh,Home Office,San Francisco,California,West,Office Supplies,Art,8.64,3,0.0,2.5056,2016,3,Standard delivery
1103,2017-04-21,2017-04-27,Standard Class,Resi Pölking,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.694,3,0.8,-4.7145,2017,6,Standard delivery
1104,2017-04-21,2017-04-27,Standard Class,Resi Pölking,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.934,3,0.8,-4.9878,2017,6,Standard delivery
1105,2016-10-21,2016-10-27,Standard Class,Neoma Murray,Consumer,Riverside,California,West,Office Supplies,Paper,22.92,3,0.0,11.2308,2016,6,Standard delivery
1106,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Office Supplies,Storage,100.704,6,0.2,-16.3644,2016,5,Standard delivery
1107,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Furniture,Furnishings,2.328,2,0.6,-0.7566,2016,5,Standard delivery
1108,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Office Supplies,Binders,10.78,5,0.8,-17.248,2016,5,Standard delivery
1109,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,58.368,12,0.2,21.888,2016,5,Standard delivery
1110,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Office Supplies,Envelopes,40.968,3,0.2,13.8267,2016,5,Standard delivery
1111,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Technology,Phones,71.96,5,0.2,25.186,2016,5,Standard delivery
1112,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,2016,5,Standard delivery
1113,2016-11-19,2016-11-24,Standard Class,Eric Hoffmann,Consumer,Houston,Texas,Central,Office Supplies,Binders,1.192,2,0.8,-2.0264,2016,5,Standard delivery
1114,2017-12-18,2017-12-23,Second Class,Russell Applegate,Consumer,Encinitas,California,West,Office Supplies,Binders,46.672,2,0.2,16.3352,2017,5,Standard delivery
1115,2017-12-18,2017-12-23,Second Class,Russell Applegate,Consumer,Encinitas,California,West,Furniture,Bookcases,119.833,1,0.15,-12.6882,2017,5,Standard delivery
1116,2017-12-18,2017-12-23,Second Class,Russell Applegate,Consumer,Encinitas,California,West,Technology,Accessories,119.98,2,0.0,57.5904,2017,5,Standard delivery
1117,2016-07-22,2016-07-24,Second Class,Dionis Lloyd,Corporate,San Francisco,California,West,Office Supplies,Labels,6.3,2,0.0,3.024,2016,2,Fast delivery
1118,2015-09-04,2015-09-08,Standard Class,Christine Sundaresam,Consumer,Roswell,Georgia,South,Office Supplies,Paper,279.9,5,0.0,137.151,2015,4,Standard delivery
1119,2015-09-04,2015-09-08,Standard Class,Christine Sundaresam,Consumer,Roswell,Georgia,South,Technology,Accessories,619.95,5,0.0,111.591,2015,4,Standard delivery
1120,2015-09-04,2015-09-08,Standard Class,Christine Sundaresam,Consumer,Roswell,Georgia,South,Office Supplies,Paper,4.36,2,0.0,2.0492,2015,4,Standard delivery
1121,2015-09-04,2015-09-08,Standard Class,Christine Sundaresam,Consumer,Roswell,Georgia,South,Office Supplies,Envelopes,15.28,2,0.0,7.4872,2015,4,Standard delivery
1122,2014-01-20,2014-01-26,Standard Class,Hunter Lopez,Consumer,Jonesboro,Arkansas,South,Technology,Phones,699.93,7,0.0,181.9818,2014,6,Standard delivery
1123,2014-01-20,2014-01-26,Standard Class,Hunter Lopez,Consumer,Jonesboro,Arkansas,South,Office Supplies,Art,22.96,7,0.0,6.6584,2014,6,Standard delivery
1124,2014-01-20,2014-01-26,Standard Class,Hunter Lopez,Consumer,Jonesboro,Arkansas,South,Furniture,Furnishings,38.6,4,0.0,11.58,2014,6,Standard delivery
1125,2014-01-20,2014-01-26,Standard Class,Hunter Lopez,Consumer,Jonesboro,Arkansas,South,Office Supplies,Art,6.63,3,0.0,1.7901,2014,6,Standard delivery
